tournament_id,tournament_date,tournament_name,discipline,discipline_name,player_id,surname,given_name,player_name,country,city,place,points,source_url,scraped_at
54570,2026-03-15,Zlota Bila,continuation,Пирамида с продолжением,93605,Демидов,Максим,Демидов Максим,POL,Варшава,17-24,7.5,https://tournamentservice.net/embed/54570/standing,2026-08-25T13:39:02.326270+00:00
54570,2026-03-15,Zlota Bila,continuation,Пирамида с продолжением,97445,Кепич,Тарас,Кепич Тарас,POL,,17-24,7.5,https://tournamentservice.net/embed/54570/standing,2026-08-25T13:39:02.326270+00:00
54570,2026-03-15,Zlota Bila,continuation,Пирамида с продолжением,99069,Сидоров,Алексей,Сидоров Алексей,POL,Warszawa,17-24,7.5,https://tournamentservice.net/embed/54570/standing,2026-08-25T13:39:02.326270+00:00
54570,2026-03-15,Zlota Bila,continuation,Пирамида с продолжением,87671,Скукіс,Володимир,Скукіс Володимир,POL,Warszawa,17-24,7.5,https://tournamentservice.net/embed/54570/standing,2026-08-25T13:39:02.326270+00:00
54570,2026-03-15,Zlota Bila,continuation,Пирамида с продолжением,41555,Черный,Роман,Черный Роман,UKR,,17-24,7.5,https://tournamentservice.net/embed/54570/standing,2026-08-25T13:39:02.326270+00:00
54570,2026-03-15,Zlota Bila,continuation,Пирамида с продолжением,94439,Дмитрюк,Андрій,Дмитрюк Андрій,POL,Warszawa,25-31,3.5,https://tournamentservice.net/embed/54570/standing,2026-08-25T13:39:02.326270+00:00
54570,2026-03-15,Zlota Bila,continuation,Пирамида с продолжением,89467,Діденко,Геннадій,Діденко Геннадій,POL,Warszawa,25-31,3.5,https://tournamentservice.net/embed/54570/standing,2026-08-25T13:39:02.326270+00:00
54570,2026-03-15,Zlota Bila,continuation,Пирамида с продолжением,101634,Ефаненков,Анатолий,Ефаненков Анатолий,POL,Варшава,25-31,3.5,https://tournamentservice.net/embed/54570/standing,2026-08-25T13:39:02.326270+00:00
54570,2026-03-15,Zlota Bila,continuation,Пирамида с продолжением,41556,Крутов,Алексей,Крутов Алексей,UKR,Черкаси,25-31,3.5,https://tournamentservice.net/embed/54570/standing,2026-08-25T13:39:02.326270+00:00
54570,2026-03-15,Zlota Bila,continuation,Пирамида с продолжением,86276,Левочкин,Володимир,Левочкин Володимир,POL,Wrocław,25-31,3.5,https://tournamentservice.net/embed/54570/standing,2026-08-25T13:39:02.326270+00:00
54570,2026-03-15,Zlota Bila,continuation,Пирамида с продолжением,79229,Лобов,Максим,Лобов Максим,UKR,Миколаїв,25-31,3.5,https://tournamentservice.net/embed/54570/standing,2026-08-25T13:39:02.326270+00:00
54570,2026-03-15,Zlota Bila,continuation,Пирамида с продолжением,101635,Марданов,Хусейн,Марданов Хусейн,POL,,25-31,3.5,https://tournamentservice.net/embed/54570/standing,2026-08-25T13:39:02.326270+00:00
