tournament_id,tournament_date,tournament_name,discipline,discipline_name,player_id,surname,given_name,player_name,country,city,place,points,source_url,scraped_at
55755,2026-08-09,Zlota Bila,continuation,Пирамида с продолжением,10378,Дмитрук,Андрей,Дмитрук Андрей,UKR,,17-24,6.0,https://tournamentservice.net/embed/55755/standing,2026-08-25T13:39:06.880155+00:00
55755,2026-08-09,Zlota Bila,continuation,Пирамида с продолжением,89467,Діденко,Геннадій,Діденко Геннадій,POL,Warszawa,17-24,6.0,https://tournamentservice.net/embed/55755/standing,2026-08-25T13:39:06.880155+00:00
55755,2026-08-09,Zlota Bila,continuation,Пирамида с продолжением,97445,Кепич,Тарас,Кепич Тарас,POL,,17-24,6.0,https://tournamentservice.net/embed/55755/standing,2026-08-25T13:39:06.880155+00:00
55755,2026-08-09,Zlota Bila,continuation,Пирамида с продолжением,43937,Таланенко,Юрій,Таланенко Юрій,UKR,Кам'янка (Черк.),17-24,6.0,https://tournamentservice.net/embed/55755/standing,2026-08-25T13:39:06.880155+00:00
55755,2026-08-09,Zlota Bila,continuation,Пирамида с продолжением,41555,Черный,Роман,Черный Роман,UKR,,17-24,6.0,https://tournamentservice.net/embed/55755/standing,2026-08-25T13:39:06.880155+00:00
55755,2026-08-09,Zlota Bila,continuation,Пирамида с продолжением,103427,Янченко,Артем,Янченко Артем,POL,Варшава,17-24,6.0,https://tournamentservice.net/embed/55755/standing,2026-08-25T13:39:06.880155+00:00
55755,2026-08-09,Zlota Bila,continuation,Пирамида с продолжением,79988,Бинюк,Николай,Бинюк Николай,UKR,Южноукраїнськ,25-28,2.0,https://tournamentservice.net/embed/55755/standing,2026-08-25T13:39:06.880155+00:00
55755,2026-08-09,Zlota Bila,continuation,Пирамида с продолжением,93605,Демидов,Максим,Демидов Максим,POL,Варшава,25-28,2.0,https://tournamentservice.net/embed/55755/standing,2026-08-25T13:39:06.880155+00:00
55755,2026-08-09,Zlota Bila,continuation,Пирамида с продолжением,41556,Крутов,Алексей,Крутов Алексей,UKR,Черкаси,25-28,2.0,https://tournamentservice.net/embed/55755/standing,2026-08-25T13:39:06.880155+00:00
55755,2026-08-09,Zlota Bila,continuation,Пирамида с продолжением,101635,Марданов,Хусейн,Марданов Хусейн,POL,,25-28,2.0,https://tournamentservice.net/embed/55755/standing,2026-08-25T13:39:06.880155+00:00
55755,2026-08-09,Zlota Bila,continuation,Пирамида с продолжением,87671,Скукіс,Володимир,Скукіс Володимир,POL,Warszawa,25-28,2.0,https://tournamentservice.net/embed/55755/standing,2026-08-25T13:39:06.880155+00:00
